Country or Area	Year	Scope	Value	Value Footnotes
French Guiana	1980	Cayenne	51.20327701	1
French Guiana	1979	Cayenne	46.462575775	1
French Guiana	1978	Cayenne	43.147788583	1,81
French Guiana	1977	Cayenne	40.147813583	1
French Guiana	1976	Cayenne	35.444149077	1
French Guiana	1975	Cayenne	32.962688274	1,82
French Guiana	1974	Cayenne	29.351607255	1
French Guiana	1973	Cayenne	24.703497841	1
French Guiana	1972	Cayenne	22.962771607	1
French Guiana	1971	Cayenne	21.870188119	1,66
French Guiana	1970	Cayenne	20.296127162	1
French Guiana	1969	Cayenne	19.351690588	1
French Polynesia	2008	Not applicable	126.6159287	2
French Polynesia	2007	Not applicable	120.98266462	
French Polynesia	2006	Not applicable	117.49122583	
French Polynesia	2005	Not applicable	113.20235966	
French Polynesia	2004	Not applicable	110.56222847	
French Polynesia	2003	Not applicable	108.16994633	2
French Polynesia	2002	Not applicable	107.41971207	
French Polynesia	2001	Not applicable	102.22335804	
French Polynesia	2000	Not applicable	100	
French Polynesia	1999	Not applicable	99.241843428	
French Polynesia	1998	Not applicable	99.241843428	
French Polynesia	1997	Not applicable	98.389982111	
French Polynesia	1996	Not applicable	96.089956555	
French Polynesia	1995	Not applicable	94.726978448	
French Polynesia	1994	Not applicable	92.938069682	
French Polynesia	1993	Not applicable	90.723230258	
French Polynesia	1992	Not applicable	89.019507624	
French Polynesia	1991	Not applicable	88.167646307	
French Polynesia	1990	Not applicable	88.763949229	
French Polynesia	1989	Not applicable	87.145412727	2
French Polynesia	1988	Not applicable	83.516750617	
French Polynesia	1987	Not applicable	81.847369537	
French Polynesia	1986	Not applicable	83.99371664	
French Polynesia	1985	Not applicable	86.712422971	
French Polynesia	1984	Not applicable	80.082595252	
French Polynesia	1983	Not applicable	70.304791782	
French Polynesia	1982	Not applicable	61.290133948	
French Polynesia	1981	Not applicable	53.277104763	83
French Polynesia	1980	Not applicable	46.79583735	
French Polynesia	1979	Not applicable	42.929139053	
French Polynesia	1978	Not applicable	38.930621495	
French Polynesia	1977	Not applicable	36.579844689	
French Polynesia	1976	Not applicable	33.591941459	
French Polynesia	1975	Not applicable	33.372242692	
French Polynesia	1974	Not applicable	29.507741383	
French Polynesia	1973	Not applicable	24.067999914	2
French Polynesia	1972	Not applicable	21.484512293	
French Polynesia	1971	Not applicable	21.163315265	
French Polynesia	1970	Not applicable	20.503076931	
French Polynesia	1969	Not applicable	18.665116161	
Gabon	2008	Libreville, Afric.	107.83365571	84
Gabon	2007	Libreville, Afric.	100	84,85
Gabon	2006	Libreville, Afric.	112.2244489	84
Gabon	2005	Libreville, Afric.	105.48430194	84
Gabon	2004	Libreville, Afric.	105.11022044	84
Gabon	2003	Libreville, Afric.	107.10309508	84
Gabon	2002	Libreville, Afric.	105.1503006	84
Gabon	2001	Libreville, Afric.	104.98775328	84
Gabon	2000	Libreville, Afric.	100	84
Gabon	1999	Libreville, Afric.	99.487864618	84
Gabon	1998	Libreville, Afric.	100.13360053	84
Gabon	1997	Libreville, Afric.	97.194388778	84
Gabon	1996	Libreville, Afric.	91.427299043	84
Gabon	1996	Libreville	159.55699828	49,59,86
Gabon	1995	Libreville	153.14111132	49,59
Gabon	1995	Libreville, Afric.	90.492095302	84
Gabon	1994	Libreville, Afric.	83.834335337	84
Gabon	1994	Libreville	135.93660493	49,59
Gabon	1993	Libreville	103.70441092	49,59
Gabon	1993	Libreville, Afric.	63.994655979	84
Gabon	1992	Libreville, Afric.	62.903584948	84
Gabon	1992	Libreville	100.47737254	49,59
Gabon	1991	Libreville	100	49,59
Gabon	1991	Libreville, Afric.	75.350701403	14,84
Gabon	1990	Libreville, Afric.	101.27068558	20,84
Gabon	1990	Libreville	94.71071224	20,49,59
Gabon	1989	Libreville	90.376169563	49,59
Gabon	1989	Libreville, Afric.	90.721040189	84
Gabon	1988	Libreville, Afric.	83.185579196	84
Gabon	1988	Libreville	84.991407294	49,59
Gabon	1987	Libreville	84.380370441	49,59
Gabon	1987	Libreville, Afric.	95.98108747	84
Gabon	1986	Libreville, Afric.	96.21749409	84
Gabon	1986	Libreville	80.351346191	49,59
Gabon	1985	Libreville	75.100248234	49,59
Gabon	1985	Libreville, Afric.	91.312056738	84
Gabon	1980	Libreville, Afric.	58.096926714	84
Gabon	1980	Libreville	45.484055757	49,59
Gabon	1978	Libreville	39.392782127	49,59
Gabon	1978	Libreville, Afric.	46.356382979	84
Gabon	1975	Libreville, Afric.	31.501182033	2,84
Gabon	1975	Libreville	27.133855261	49,59
Gabon	1974	Libreville	24.002291388	49,59
Gabon	1974	Libreville, Afric.	21.997294807	84
Gabon	1973	Libreville, Afric.	20.467636768	84
Gabon	1973	Libreville	20.908917319	2,49,59
Gabon	1972	Libreville	18.551450385	49,59
Gabon	1972	Libreville, Afric.	19.168104274	84
Gabon	1971	Libreville, Afric.	18.058086937	84
Gabon	1971	Libreville	17.303982683	49,59
Gabon	1970	Libreville	16.69877558	49,59
Gabon	1970	Libreville, Afric.	16.975143192	84,87
Gabon	1969	Libreville, Afric.	16.582576085	84
Gabon	1969	Libreville	15.945354492	49,59
Gambia	2008	Banjul,Kombo St. Mary	197.05388289	
Gambia	2007	Banjul,Kombo St. Mary	185.75759157	
Gambia	2006	Banjul,Kombo St. Mary	172.18236776	2
Gambia	2005	Banjul,Kombo St. Mary	169.16819797	
Gambia	2004	Banjul,Kombo St. Mary	163.95197844	
Gambia	2003	Banjul,Kombo St. Mary	141.1693005	
Gambia	2002	Banjul,Kombo St. Mary	117.2124219	
Gambia	2001	Banjul,Kombo St. Mary	99.287026828	
Gambia	2000	Banjul,Kombo St. Mary	100	
Gambia	1999	Banjul,Kombo St. Mary	99.777655274	
Gambia	1998	Banjul,Kombo St. Mary	95.908367022	
Gambia	1997	Banjul,Kombo St. Mary	92.600759525	
Gambia	1996	Banjul,Kombo St. Mary	91.320592919	
Gambia	1995	Banjul,Kombo St. Mary	90.334435869	
Gambia	1994	Banjul,Kombo St. Mary	83.125076565	
Gambia	1993	Banjul,Kombo St. Mary	84.14798481	
Gambia	1992	Banjul,Kombo St. Mary	77.447017028	
Gambia	1991	Banjul,Kombo St. Mary	71.352443954	
Gambia	1990	Banjul,Kombo St. Mary	65.882641186	
Gambia	1989	Banjul,Kombo St. Mary	57.748376822	
Gambia	1988	Banjul,Kombo St. Mary	54.01200539	
Gambia	1987	Banjul,Kombo St. Mary	47.923557516	
Gambia	1986	Banjul,Kombo St. Mary	38.833762097	
Gambia	1985	Banjul,Kombo St. Mary	24.261913512	
Gambia	1984	Banjul,Kombo St. Mary	20.690922455	
Gambia	1983	Banjul,Kombo St. Mary	17.058679407	
Gambia	1982	Banjul,Kombo St. Mary	15.00061252	
Gambia	1981	Banjul,Kombo St. Mary	13.769447507	
Gambia	1980	Banjul,Kombo St. Mary	13.077300012	
Gambia	1979	Banjul,Kombo St. Mary	12.43415411	
Gambia	1978	Banjul,Kombo St. Mary	11.748131814	
Gambia	1977	Banjul,Kombo St. Mary	11.04985912	
Gambia	1976	Banjul,Kombo St. Mary	9.8248193066	
Gambia	1975	Banjul,Kombo St. Mary	8.2322675487	
Gambia	1974	Banjul,Kombo St. Mary	6.125199069	
Gambia	1973	Banjul,Kombo St. Mary	5.4085507779	
Gambia	1972	Banjul,Kombo St. Mary	5.1022908245	
Gambia	1971	Banjul,Kombo St. Mary	4.6490260933	
Gambia	1970	Banjul,Kombo St. Mary	4.5081465148	
Georgia	2008	Not applicable	204	2,17,88
Georgia	2007	Not applicable	183.3621186	17,88
Georgia	2006	Not applicable	167.06966033	17,88
Georgia	2005	Not applicable	149.55670697	17,88
Georgia	2004	Not applicable	132.21646517	17,88
Georgia	2003	Not applicable	122.74035694	17,88
Georgia	2002	Not applicable	114.62867012	17,88
Georgia	2001	Not applicable	106.6378814	17,88
Georgia	2000	Not applicable	100	17,88
Georgia	1999	Not applicable	98.681635003	17,88
Georgia	1998	Not applicable	83.258491652	17,88
Georgia	1997	Not applicable	80.155440415	17,88
Georgia	1996	Not applicable	76.545768566	17,88
Georgia	1995	Not applicable	57.570523892	17,88
Georgia	1994	Not applicable	24.00115141	17,88
Germany	2008	Not applicable	118.2519	
Germany	2007	Not applicable	111.5127	2
Germany	2006	Not applicable	107.3	
Germany	2005	Not applicable	105.3	
Germany	2004	Not applicable	104.8	
Germany	2003	Not applicable	105.2	
Germany	2002	Not applicable	105.3	
Germany	2001	Not applicable	104.5	
Germany	2000	Not applicable	100	2
Germany	1999	Not applicable	100.49407115	
Germany	1998	Not applicable	101.77865613	
Germany	1997	Not applicable	100.79051383	
Germany	1996	Not applicable	99.407114625	
Germany	1995	Not applicable	98.814229249	89
Germany	1994	Not applicable	106.9	
Germany	1993	Not applicable	105.2	
Germany	1992	Not applicable	103.2	
Germany	1991	Not applicable	100	
Ghana	2008	Not applicable	346.238	
Ghana	2007	Not applicable	300.6428125	2
Ghana	2006	Not applicable	267.23214286	
Ghana	2005	Not applicable	244.71840659	
Ghana	2004	Not applicable	211.77884615	
Ghana	2003	Not applicable	181.61401099	
Ghana	2002	Not applicable	145.625	
Ghana	2001	Not applicable	123.22802198	
Ghana	2000	Not applicable	100	
Ghana	1999	Not applicable	89.436813187	
Ghana	1998	Not applicable	82.252747253	2
Ghana	1997	Not applicable	67.976595903	
Ghana	1996	Not applicable	56.206584767	
Ghana	1995	Not applicable	41.397266527	
Ghana	1994	Not applicable	25.520470726	
Ghana	1993	Not applicable	20.272947751	
Ghana	1992	Not applicable	16.224340739	
Ghana	1991	Not applicable	14.698793373	
Ghana	1990	Not applicable	13.488596774	
Ghana	1989	Not applicable	9.6250428664	
Ghana	1988	Not applicable	7.6949136456	
Ghana	1987	Not applicable	5.7380404489	
Ghana	1986	Not applicable	4.1431615425	
Ghana	1985	Not applicable	3.4446494506	
Ghana	1984	Not applicable	3.8766090241	
Ghana	1983	Not applicable	3.4914197213	
Ghana	1982	Not applicable	1.4276973695	
Ghana	1981	Not applicable	1.0501129889	
Ghana	1980	Not applicable	0.4974886519	
Ghana	1979	Not applicable	0.3266314028	
Ghana	1978	Not applicable	0.2020374296	
Ghana	1977	Not applicable	0.1267487011	
Ghana	1976	Not applicable	0.0505727318	
Ghana	1975	Not applicable	0.0301661909	
Ghana	1974	Not applicable	0.0230682636	
Ghana	1973	Not applicable	0.0198995461	
Ghana	1972	Not applicable	0.0164773311	
Ghana	1971	Not applicable	0.0149563467	
Ghana	1970	Not applicable	0.0133086136	
Ghana	1969	Not applicable	0.0126748701	
Gibraltar	2008	Not applicable	132.10082385	
Gibraltar	2007	Not applicable	124.41153393	
Gibraltar	2006	Not applicable	120.44919576	
Gibraltar	2005	Not applicable	117.35974892	
Gibraltar	2004	Not applicable	115.10396234	
Gibraltar	2003	Not applicable	111.26912515	
Gibraltar	2002	Not applicable	107.14986269	
Gibraltar	2001	Not applicable	103.48175755	
Gibraltar	2000	Not applicable	100	
Gibraltar	1999	Not applicable	99.195763044	2
Gibraltar	1998	Not applicable	97.696649207	
Gibraltar	1997	Not applicable	95.742023444	
Gibraltar	1996	Not applicable	93.703274547	
Gibraltar	1995	Not applicable	90.714429077	
Gibraltar	1994	Not applicable	90.066186103	
Gibraltar	1993	Not applicable	90.852984827	
Gibraltar	1992	Not applicable	89.220006342	
Gibraltar	1991	Not applicable	85.211786423	
Gibraltar	1990	Not applicable	79.768524805	
Gibraltar	1989	Not applicable	74.820105152	
Gibraltar	1988	Not applicable	71.455179788	
Gibraltar	1987	Not applicable	69.030454158	
Gibraltar	1986	Not applicable	65.942640295	
Gibraltar	1985	Not applicable	63.671315674	
Gibraltar	1984	Not applicable	60.934839606	
Gibraltar	1983	Not applicable	58.143930922	
Gibraltar	1982	Not applicable	56.03590415	
Gibraltar	1981	Not applicable	51.364595997	2
Gibraltar	1980	Not applicable	48.200559784	
Gibraltar	1979	Not applicable	44.485564027	
Gibraltar	1978	Not applicable	40.849851716	
Gibraltar	1977	Not applicable	37.748358816	
Gibraltar	1976	Not applicable	31.734143124	
Gibraltar	1975	Not applicable	28.289088624	
Gibraltar	1974	Not applicable	23.520755655	
Gibraltar	1973	Not applicable	18.939305096	2
Gibraltar	1972	Not applicable	15.638073522	
Gibraltar	1971	Not applicable	13.92541609	
Greece	2008	Not applicable	132.61531311	
Greece	2007	Not applicable	125.85821918	
Greece	2006	Not applicable	121.90972603	
Greece	2005	Not applicable	117.5146771	2
Greece	2004	Not applicable	116.83953033	
Greece	2003	Not applicable	116.22309198	
Greece	2002	Not applicable	110.71428571	
Greece	2001	Not applicable	105.08806262	
Greece	2000	Not applicable	100	
Greece	1999	Not applicable	98.140900196	2
Greece	1998	Not applicable	95.86032157	
Greece	1997	Not applicable	91.831299331	
Greece	1996	Not applicable	88.18237353	
Greece	1995	Not applicable	82.404907678	
Greece	1994	Not applicable	76.019287526	
Greece	1993	Not applicable	67.049011598	
Greece	1992	Not applicable	61.043487883	
Greece	1991	Not applicable	54.581848443	
Greece	1990	Not applicable	46.371765391	14
Greece	1989	Not applicable	82.605682606	
Greece	1988	Not applicable	69.3000693	36
Greece	1987	Not applicable	62.75	
Greece	1986	Not applicable	55.722222222	
Greece	1985	Not applicable	46.333333333	
Greece	1984	Not applicable	38.777777778	
Greece	1983	Not applicable	32.777777778	
Greece	1982	Not applicable	27.777777778	
Greece	1981	Not applicable	22.944444444	
Greece	1980	Not applicable	17.638888889	
Greece	1979	Not applicable	13.833333333	
Greece	1978	Not applicable	11.638888889	
Greece	1977	Not applicable	10.194444444	
Greece	1976	Not applicable	8.9166666667	
Greece	1975	Not applicable	7.8333333333	
Greece	1974	Not applicable	7	
Greece	1973	Not applicable	5.5	
Greenland	2008	Not applicable	130.54794521	90,91
Greenland	2007	Not applicable	120.86757991	90,91
Greenland	2006	Not applicable	117.39726027	90,91
Greenland	2005	Not applicable	114.47488584	90,91
Greenland	2004	Not applicable	111.41552511	90,91
Greenland	2003	Not applicable	109.7716895	90,91
Greenland	2002	Not applicable	107.57990868	90,91
Greenland	2001	Not applicable	103.37899543	90,91
Greenland	2000	Not applicable	100	90,91
Greenland	1999	Not applicable	97.260273973	90,91
Greenland	1998	Not applicable	96.438356164	90,91
Greenland	1997	Not applicable	94.520547945	90,91
Greenland	1996	Not applicable	93.424657534	14,90,91
Greenland	1995	Not applicable	113.36898396	90,91
Greenland	1994	Not applicable	107.48663102	90,91
Greenland	1993	Not applicable	106.95187166	90,91
Greenland	1992	Not applicable	106.4171123	90,91
Greenland	1991	Not applicable	105.34759358	90,91
Greenland	1990	Not applicable	100	90,91
Greenland	1989	Not applicable	93.582887701	90,91
Greenland	1988	Not applicable	88.235294118	90,91
Greenland	1987	Not applicable	85.561497326	90,91
Greenland	1986	Not applicable	83.422459893	90,91
Greenland	1985	Not applicable	83.155080214	90,91
Greenland	1984	Not applicable	77.807486631	90,91
Greenland	1983	Not applicable	71.016042781	90,91
Greenland	1982	Not applicable	64.331550802	90,91
Greenland	1981	Not applicable	55.50802139	65,90,91
Greenland	1980	Not applicable	100	90,91
Greenland	1979	Not applicable	90.322580645	90,91
Greenland	1978	Not applicable	82.437275986	90,91
Greenland	1977	Not applicable	75.268817204	90,91
Greenland	1976	Not applicable	68.458781362	90,91
Greenland	1975	Not applicable	61.290322581	90,91
Greenland	1974	Not applicable	53.405017921	90,91
Greenland	1973	Not applicable	45.161290323	90,91
Greenland	1972	Not applicable	39.426523297	90,91
Greenland	1971	Not applicable	36.917562724	90,91
Grenada	2004	Not applicable	105.34573574	
Grenada	2003	Not applicable	102.11608407	
Grenada	2002	Not applicable	101.4039306	
Grenada	2001	Not applicable	101.83081516	92
Grenada	2000	Not applicable	100	
Grenada	1999	Not applicable	99.196249163	
Grenada	1998	Not applicable	99.129269926	
Grenada	1997	Not applicable	97.789685198	
Grenada	1996	Not applicable	97.387809779	
Grenada	1995	Not applicable	93.23509712	
Grenada	1994	Not applicable	88.613529806	
Grenada	1993	Not applicable	84.527796383	
Grenada	1992	Not applicable	81.245813798	
Grenada	1991	Not applicable	80.776959143	
Grenada	1990	Not applicable	79.303415941	
Grenada	1989	Not applicable	76.289350301	
Grenada	1988	Not applicable	70.395177495	
Grenada	1987	Not applicable	66.979236437	
Grenada	1986	Not applicable	67.11319491	
Grenada	1985	Not applicable	65.639651708	
Grenada	1984	Not applicable	65.505693235	
Grenada	1983	Not applicable	62.625586068	
Grenada	1982	Not applicable	59.276624246	
Grenada	1981	Not applicable	56.329537843	
Grenada	1980	Not applicable	46.349631614	2
Grenada	1979	Not applicable	38.957071676	93
Guadeloupe	2008	Not applicable	122.88911495	94
Guadeloupe	2007	Not applicable	118.10783316	94
Guadeloupe	2006	Not applicable	115.66632757	94
Guadeloupe	2005	Not applicable	116.07324517	94
Guadeloupe	2004	Not applicable	113.12309257	94
Guadeloupe	2003	Not applicable	111.69888098	94
Guadeloupe	2002	Not applicable	108.03662258	94
Guadeloupe	2001	Not applicable	105.28992879	94
Guadeloupe	2000	Not applicable	100	94
Guadeloupe	1999	Not applicable	101.2207528	94
Guadeloupe	1998	Not applicable	101.7293998	2,94
Guadeloupe	1997	Not applicable	98.862559324	94
Guadeloupe	1996	Not applicable	97.82007188	94
Guadeloupe	1995	Not applicable	96.690710481	94
Guadeloupe	1994	Not applicable	93.823870009	94
Guadeloupe	1993	Not applicable	91.999516981	94
Guadeloupe	1992	Not applicable	90.001416045	94
Guadeloupe	1991	Not applicable	88.611432786	94
Guadeloupe	1990	Not applicable	86.873953712	94,95
Guadeloupe	1989	Not applicable	96.875	94
Guadeloupe	1988	Not applicable	95.99471831	94
Guadeloupe	1987	Not applicable	95.11443662	94
Guadeloupe	1986	Not applicable	92.033450704	94
Guadeloupe	1985	Not applicable	89.084507042	94
Guadeloupe	1984	Not applicable	83.538732394	94
Guadeloupe	1983	Not applicable	76.936619718	94
Guadeloupe	1982	Not applicable	70.642605634	94
Guadeloupe	1981	Not applicable	62.279929577	94
Guadeloupe	1980	Not applicable	55.809859155	94
Guadeloupe	1979	Not applicable	47.623239437	2,94
Guadeloupe	1978	Not applicable	43.185775168	94
Guadeloupe	1977	Not applicable	39.986227327	94,96
Guadeloupe	1976	Not applicable	36.478093654	94,97
Guadeloupe	1975	Not applicable	33.717062523	94
Guadeloupe	1974	Not applicable	28.99082688	94
Guadeloupe	1973	Not applicable	24.410763474	94
Guadeloupe	1972	Not applicable	22.624213918	94
Guadeloupe	1971	Not applicable	20.853905722	94
Guadeloupe	1970	Not applicable	19.34345928	94
Guadeloupe	1969	Not applicable	18.044150512	94
Guam	2008	Not applicable	168.58892144	2
Guam	2007	Not applicable	154.64713715	
Guam	2006	Not applicable	150.02219263	
Guam	2005	Not applicable	140.82556591	
Guam	2004	Not applicable	130.084332	
Guam	2003	Not applicable	118.94363071	
Guam	2002	Not applicable	112.63204616	
Guam	2001	Not applicable	105.97425655	
Guam	2000	Not applicable	100	
Guam	1999	Not applicable	98.339991123	
Guam	1998	Not applicable	94.727030626	
Guam	1997	Not applicable	93.626276076	14
Guam	1995	Not applicable	225.69250318	
